dat_load,nam_brand_short,nam_country_short,nam_region_short,today_traffic,yesterday_traffic,weekly_avg_traffic,pct_vs_yesterday_traffic,pct_vs_weekly_traffic,today_purchase,yesterday_purchase,weekly_avg_purchase,pct_vs_yesterday_purchase,pct_vs_weekly_purchase,today_add_to_cart,yesterday_add_to_cart,weekly_avg_add_to_cart,pct_vs_yesterday_atc,pct_vs_weekly_atc,today_page_view,yesterday_page_view,weekly_avg_page_view,pct_vs_yesterday_pv,pct_vs_weekly_pv,today_bounce_rate_pct,yesterday_bounce_rate_pct,weekly_avg_bounce_rate_pct,diff_vs_yesterday_bounce_rate,diff_vs_weekly_bounce_rate,status_traffic,status_purchase
2026-02-15,bShi,TH,APAC,289,318,363.0,-9.12,-20.45,0,3,3.0,-100.0,-100.0,27,43,31.0,-37.21,-13.7,1169,1430,1430.0,-18.25,-18.24,25.35,20.09,23.84,5.27,1.51,WARNING,WARNING
2026-02-15,bShi,TW,APAC,3698,3777,3786.0,-2.09,-2.32,10,8,17.0,25.0,-41.18,237,283,306.0,-16.25,-22.66,18935,19666,21131.0,-3.72,-10.39,13.72,14.43,15.04,-0.71,-1.33,NORMAL,WARNING
2026-02-15,bShi,UK,EMEA,1690,1038,1343.0,62.81,25.84,47,17,20.0,176.47,131.69,458,102,159.0,349.02,188.05,7885,3756,4987.0,109.93,58.11,27.09,26.02,26.98,1.07,0.11,ALERT,ALERT
2026-02-15,bShi,US,Americas,15926,15993,18393.0,-0.42,-13.41,221,219,522.0,0.91,-57.64,2011,2357,4124.0,-14.68,-51.24,43978,43359,59734.0,1.43,-26.38,39.53,38.08,36.98,1.45,2.55,NORMAL,WARNING
2026-02-14,CPB,CA,Americas,868,869,938.0,-0.12,-7.48,5,1,2.0,400.0,191.67,51,26,47.0,96.15,8.51,1923,1707,2001.0,12.65,-3.88,51.54,50.67,53.85,0.87,-2.31,NORMAL,ALERT
2026-02-14,CPB,DE,EMEA,137,168,115.0,-18.45,18.69,1,0,0.0,,600.0,5,5,2.0,0.0,169.23,339,218,241.0,55.5,40.58,50.94,66.3,56.09,-15.36,-5.15,NORMAL,ALERT
2026-02-14,CPB,ES,EMEA,157,145,195.0,8.28,-19.37,0,0,0.0,,-100.0,0,14,4.0,-100.0,-100.0,220,298,286.0,-26.17,-23.04,52.87,57.93,51.3,-5.05,1.57,NORMAL,WARNING
2026-02-14,CPB,FR,EMEA,123,153,145.0,-19.61,-15.42,0,0,0.0,,-100.0,4,1,2.0,300.0,86.67,203,702,388.0,-71.08,-47.74,47.97,45.36,46.41,2.61,1.56,NORMAL,WARNING
2026-02-14,CPB,HK,CN,6063,5837,5812.0,3.87,4.33,7,7,11.0,0.0,-37.18,178,184,212.0,-3.26,-16.04,14626,14798,15045.0,-1.16,-2.78,53.45,49.22,51.86,4.22,1.59,NORMAL,WARNING
2026-02-14,CPB,ID,APAC,821,929,682.0,-11.63,20.36,1,0,1.0,,40.0,23,20,24.0,15.0,-2.42,1999,2087,1823.0,-4.22,9.68,61.62,59.5,52.59,2.12,9.03,ALERT,ALERT
2026-02-14,CPB,IT,EMEA,196,195,235.0,0.51,-16.75,0,0,0.0,,-100.0,1,0,4.0,,-72.0,358,260,337.0,37.69,6.1,46.98,50.0,46.82,-3.02,0.15,NORMAL,WARNING
2026-02-14,CPB,MY,APAC,152,183,190.0,-16.94,-19.88,1,2,4.0,-50.0,-74.07,15,19,19.0,-21.05,-21.05,655,819,835.0,-20.02,-21.52,34.74,31.28,34.88,3.46,-0.15,NORMAL,WARNING
2026-02-14,CPB,TH,APAC,224,235,235.0,-4.68,-4.68,1,1,1.0,0.0,40.0,19,12,22.0,58.33,-13.64,818,1031,1011.0,-20.66,-19.1,15.09,13.73,13.66,1.36,1.43,NORMAL,ALERT
2026-02-14,CPB,TW,APAC,1328,1451,1492.0,-8.48,-11.01,4,5,11.0,-20.0,-62.16,50,59,79.0,-15.25,-37.05,7591,8123,10012.0,-6.55,-24.18,21.85,24.61,22.73,-2.75,-0.87,NORMAL,WARNING
2026-02-14,CPB,UK,EMEA,322,560,335.0,-42.5,-3.96,3,1,1.0,200.0,200.0,17,6,9.0,183.33,95.08,773,848,602.0,-8.84,28.31,65.53,73.77,60.41,-8.24,5.12,NORMAL,ALERT
2026-02-14,CPB,US,Americas,5386,4806,5342.0,12.07,0.83,119,120,108.0,-0.83,9.75,955,786,801.0,21.5,19.16,17342,14822,15562.0,17.0,11.44,40.91,40.41,42.35,0.5,-1.44,NORMAL,NORMAL
2026-02-14,CPB,VN,APAC,390,423,436.0,-7.8,-10.64,0,0,0.0,,,1,0,2.0,,-41.67,1079,1242,1337.0,-13.12,-19.31,38.82,34.87,35.51,3.95,3.31,NORMAL,NORMAL
2026-02-14,DE,US,Americas,8894,7039,7058.0,26.35,26.01,149,99,118.0,50.51,26.12,1400,860,887.0,62.79,57.78,24047,18120,18448.0,32.71,30.35,43.73,44.9,44.31,-1.17,-0.59,ALERT,ALERT
2026-02-14,IPSA,JP,JP,11143,13311,13617.0,-16.29,-18.17,461,450,548.0,2.44,-15.9,1817,1702,2151.0,6.76,-15.51,54453,54689,62557.0,-0.43,-12.95,33.07,39.55,34.83,-6.48,-1.76,NORMAL,NORMAL
2026-02-14,NARS,BE,EMEA,871,375,539.0,132.27,61.47,7,9,13.0,-22.22,-45.56,104,146,188.0,-28.77,-44.72,3067,2311,2955.0,32.71,3.8,9.98,25.64,21.58,-15.66,-11.6,ALERT,WARNING
2026-02-14,NARS,BR,Americas,2717,2700,3478.0,0.63,-21.89,15,15,29.0,0.0,-48.28,316,319,398.0,-0.94,-20.52,16223,16169,20213.0,0.33,-19.74,31.43,32.37,33.8,-0.93,-2.37,WARNING,WARNING
2026-02-14,NARS,CA,Americas,1399,1439,1626.0,-2.78,-13.94,17,9,16.0,88.89,6.25,109,204,193.0,-46.57,-43.52,3724,4174,4431.0,-10.78,-15.96,41.26,38.59,43.53,2.67,-2.27,NORMAL,NORMAL
2026-02-14,NARS,DE,EMEA,1274,834,947.0,52.76,34.49,13,13,14.0,0.0,-4.21,145,193,217.0,-24.87,-33.09,4209,3670,3867.0,14.69,8.84,17.38,25.75,27.3,-8.37,-9.92,ALERT,NORMAL
2026-02-14,NARS,ES,EMEA,1705,1358,1456.0,25.55,17.08,9,9,16.0,0.0,-45.22,159,177,298.0,-10.17,-46.7,5524,4450,5814.0,24.13,-4.99,24.04,32.29,28.43,-8.24,-4.38,NORMAL,WARNING
2026-02-14,NARS,EU,EMEA,1050,586,638.0,79.18,64.69,1,2,3.0,-50.0,-66.67,43,50,95.0,-14.0,-54.67,2793,1977,2395.0,41.27,16.62,16.75,32.59,30.34,-15.84,-13.58,ALERT,WARNING
2026-02-14,NARS,FR,EMEA,1637,1179,1280.0,38.85,27.92,29,27,29.0,7.41,0.0,340,407,357.0,-16.46,-4.76,6504,5788,6010.0,12.37,8.23,20.17,28.26,26.65,-8.09,-6.47,ALERT,NORMAL
2026-02-14,NARS,HK,CN,2476,2883,3492.0,-14.12,-29.09,3,5,6.0,-40.0,-46.15,94,83,116.0,13.25,-18.97,5087,5780,6819.0,-11.99,-25.4,52.48,53.14,57.41,-0.66,-4.93,WARNING,WARNING
2026-02-14,NARS,IE,EMEA,691,172,174.0,301.74,298.11,0,1,1.0,-100.0,-100.0,9,5,18.0,80.0,-49.6,1658,694,667.0,138.9,148.74,8.37,31.12,28.2,-22.75,-19.83,ALERT,WARNING
2026-02-14,NARS,IT,EMEA,1174,619,890.0,89.66,31.89,17,10,12.0,70.0,41.67,168,134,229.0,25.37,-26.55,3889,2617,3829.0,48.61,1.56,19.15,30.32,25.72,-11.17,-6.57,ALERT,ALERT
2026-02-14,NARS,JP,JP,30914,36042,27259.0,-14.23,13.41,369,710,330.0,-48.03,11.96,1791,3056,1702.0,-41.39,5.23,88891,117159,78559.0,-24.13,13.15,53.74,44.22,53.77,9.52,-0.03,NORMAL,NORMAL
2026-02-14,NARS,MY,APAC,324,359,226.0,-9.75,43.18,0,0,0.0,,,0,0,0.0,,,1133,1306,711.0,-13.25,59.42,29.21,26.07,30.86,3.14,-1.65,ALERT,NORMAL
2026-02-14,NARS,TH,APAC,317,351,340.0,-9.69,-6.69,4,5,5.0,-20.0,-12.5,46,47,61.0,-2.13,-25.12,1585,1699,1812.0,-6.71,-12.53,21.5,22.5,22.45,-0.99,-0.95,NORMAL,NORMAL
2026-02-14,NARS,TW,APAC,1873,1727,2013.0,8.45,-6.95,28,17,25.0,64.71,10.73,177,168,176.0,5.36,0.81,12324,11698,14351.0,5.35,-14.12,15.27,17.69,16.24,-2.42,-0.97,NORMAL,NORMAL
2026-02-14,NARS,UK,EMEA,4810,4358,5293.0,10.37,-9.12,64,65,90.0,-1.54,-29.0,664,613,830.0,8.32,-19.96,18186,16946,21989.0,7.32,-17.29,30.53,34.24,35.91,-3.7,-5.38,NORMAL,WARNING
2026-02-14,NARS,US,Americas,26555,26704,27661.0,-0.56,-4.0,301,292,310.0,3.08,-2.86,2806,2551,2756.0,10.0,1.8,62342,61062,63817.0,2.1,-2.31,50.42,52.09,50.02,-1.67,0.4,NORMAL,NORMAL
2026-02-14,bShi,BE,EMEA,414,296,308.0,39.86,34.23,3,3,4.0,0.0,-22.22,89,42,43.0,111.9,107.67,2418,1549,1599.0,56.1,51.25,19.88,21.33,22.11,-1.45,-2.23,ALERT,WARNING
2026-02-14,bShi,BR,Americas,3052,3813,4047.0,-19.96,-24.59,15,11,11.0,36.36,32.91,128,147,101.0,-12.93,26.2,13115,12941,12930.0,1.34,1.43,45.02,46.86,50.34,-1.84,-5.32,WARNING,ALERT
2026-02-14,bShi,CA,Americas,1885,2256,2366.0,-16.45,-20.33,30,42,44.0,-28.57,-31.15,272,280,318.0,-2.86,-14.43,6614,6665,7200.0,-0.77,-8.14,36.68,39.58,39.38,-2.91,-2.7,WARNING,WARNING
2026-02-14,bShi,DE,EMEA,3953,3794,3384.0,4.19,16.81,17,19,14.0,-10.53,21.43,168,159,149.0,5.66,12.64,8108,7852,7529.0,3.26,7.69,29.01,28.18,27.7,0.84,1.31,NORMAL,ALERT
2026-02-14,bShi,ES,EMEA,1479,1180,1422.0,25.34,3.98,17,5,8.0,240.0,124.53,154,97,113.0,58.76,35.77,6148,4608,5282.0,33.42,16.4,24.05,22.68,24.61,1.37,-0.56,NORMAL,ALERT
2026-02-14,bShi,FR,EMEA,869,991,1134.0,-12.31,-23.36,15,12,14.0,25.0,3.96,138,146,160.0,-5.48,-13.98,3728,4039,4767.0,-7.7,-21.8,25.02,27.84,27.36,-2.81,-2.34,WARNING,NORMAL
2026-02-14,bShi,HK,CN,9354,8691,10173.0,7.63,-8.05,27,19,22.0,42.11,22.73,170,193,246.0,-11.92,-30.81,12141,11590,14033.0,4.75,-13.48,76.51,76.04,75.6,0.47,0.91,NORMAL,ALERT
2026-02-14,bShi,IT,EMEA,1853,1498,1760.0,23.7,5.31,26,28,25.0,-7.14,2.25,272,159,222.0,71.07,22.37,6964,5545,6351.0,25.59,9.66,28.04,31.43,28.32,-3.39,-0.28,NORMAL,NORMAL
2026-02-14,bShi,JP,JP,27925,27032,32912.0,3.3,-15.15,186,161,199.0,15.53,-6.53,534,403,512.0,32.51,4.33,71283,63633,80269.0,12.02,-11.2,32.24,34.88,33.6,-2.64,-1.36,NORMAL,NORMAL
2026-02-14,bShi,MY,APAC,362,346,360.0,4.62,0.52,1,1,2.0,0.0,-50.0,217,327,320.0,-33.64,-32.1,1635,1712,1767.0,-4.5,-7.48,24.04,23.57,21.89,0.48,2.15,NORMAL,WARNING
2026-02-14,bShi,TH,APAC,318,373,361.0,-14.75,-11.88,3,2,3.0,50.0,10.53,43,30,27.0,43.33,58.42,1430,1355,1400.0,5.54,2.11,20.09,23.83,24.54,-3.74,-4.46,NORMAL,NORMAL
2026-02-14,bShi,TW,APAC,3777,3531,3759.0,6.97,0.47,8,5,18.0,60.0,-56.25,283,208,324.0,36.06,-12.69,19666,19077,21231.0,3.09,-7.37,14.43,15.89,15.12,-1.46,-0.69,NORMAL,WARNING
2026-02-14,bShi,UK,EMEA,1038,1152,1398.0,-9.9,-25.74,17,19,21.0,-10.53,-17.93,102,146,170.0,-30.14,-40.1,3756,4405,5251.0,-14.73,-28.47,26.02,28.85,26.81,-2.83,-0.79,WARNING,NORMAL
2026-02-14,bShi,US,Americas,15993,17037,19325.0,-6.13,-17.24,219,235,566.0,-6.81,-61.28,2357,2690,4514.0,-12.38,-47.78,43359,47534,63832.0,-8.78,-32.07,38.08,36.35,37.13,1.73,0.95,NORMAL,WARNING
2026-02-13,CPB,CA,Americas,869,821,944.0,5.85,-7.92,1,1,2.0,0.0,-53.33,26,22,47.0,18.18,-44.17,1707,1612,1993.0,5.89,-14.36,50.67,55.72,53.87,-5.04,-3.2,NORMAL,WARNING
2026-02-13,CPB,DE,EMEA,168,111,113.0,51.35,49.05,0,0,0.0,,-100.0,5,0,2.0,,191.67,218,220,251.0,-0.91,-13.3,66.3,60.98,54.3,5.33,12.0,ALERT,WARNING
2026-02-13,CPB,ES,EMEA,145,163,205.0,-11.04,-29.22,0,0,0.0,,-100.0,14,4,2.0,250.0,600.0,298,256,289.0,16.41,3.11,57.93,59.32,50.66,-1.4,7.26,WARNING,WARNING
2026-02-13,CPB,FR,EMEA,153,131,147.0,16.79,4.08,0,1,0.0,-100.0,-100.0,1,6,2.0,-83.33,-53.33,702,323,341.0,117.34,106.12,45.36,38.22,47.62,7.14,-2.26,NORMAL,WARNING
2026-02-13,CPB,HK,CN,5837,7329,5647.0,-20.36,3.36,7,6,12.0,16.67,-40.24,184,180,212.0,2.22,-13.09,14798,17209,14856.0,-14.01,-0.39,49.22,54.96,51.87,-5.73,-2.65,NORMAL,WARNING
2026-02-13,CPB,ID,APAC,929,853,653.0,8.91,42.17,0,3,1.0,-100.0,-100.0,20,42,27.0,-52.38,-27.08,2087,2082,1808.0,0.24,15.42,59.5,55.89,51.85,3.61,7.65,ALERT,WARNING
2026-02-13,CPB,IT,EMEA,195,185,232.0,5.41,-16.0,0,0,0.0,,-100.0,0,3,5.0,-100.0,-100.0,260,311,346.0,-16.4,-24.89,50.0,45.54,45.87,4.46,4.13,NORMAL,WARNING
2026-02-13,CPB,MY,APAC,183,162,191.0,12.96,-3.97,2,2,4.0,0.0,-50.0,19,10,20.0,90.0,-6.99,819,650,868.0,26.0,-5.63,31.28,37.56,35.3,-6.29,-4.02,NORMAL,WARNING
2026-02-13,CPB,TH,APAC,235,224,234.0,4.91,0.61,1,2,1.0,-50.0,16.67,12,26,21.0,-53.85,-43.62,1031,976,997.0,5.64,3.43,13.73,15.89,13.78,-2.16,-0.06,NORMAL,NORMAL
2026-02-13,CPB,TW,APAC,1451,1343,1592.0,8.04,-8.83,5,2,12.0,150.0,-57.32,59,62,89.0,-4.84,-33.71,8123,8039,10850.0,1.04,-25.13,24.61,22.47,22.25,2.14,2.35,NORMAL,WARNING
2026-02-13,CPB,UK,EMEA,560,446,294.0,25.56,90.48,1,1,1.0,0.0,16.67,6,5,8.0,20.0,-26.32,848,650,545.0,30.46,55.47,73.77,67.33,58.18,6.44,15.6,ALERT,NORMAL
2026-02-13,CPB,US,Americas,4806,5823,5277.0,-17.47,-8.93,120,100,103.0,20.0,16.83,786,793,767.0,-0.88,2.48,14822,16535,15228.0,-10.36,-2.67,40.41,42.15,42.89,-1.74,-2.48,NORMAL,NORMAL
2026-02-13,CPB,VN,APAC,423,428,457.0,-1.17,-7.5,0,0,0.0,,,0,3,2.0,-100.0,-100.0,1242,1365,1411.0,-9.01,-12.0,34.87,33.98,35.49,0.89,-0.62,NORMAL,NORMAL
2026-02-13,DE,US,Americas,7039,6590,7399.0,6.81,-4.87,99,82,121.0,20.73,-17.99,860,802,903.0,7.23,-4.75,18120,15886,18959.0,14.06,-4.43,44.9,45.8,44.59,-0.9,0.31,NORMAL,NORMAL
2026-02-13,IPSA,JP,JP,13311,19869,13467.0,-33.01,-1.16,450,530,550.0,-15.09,-18.14,1702,2562,2154.0,-33.57,-20.99,54689,76370,62658.0,-28.39,-12.72,39.55,41.16,34.43,-1.61,5.12,NORMAL,NORMAL
2026-02-13,NARS,BE,EMEA,375,429,576.0,-12.59,-34.93,9,8,14.0,12.5,-33.68,146,121,203.0,20.66,-27.93,2311,2232,3154.0,3.54,-26.72,25.64,24.0,20.48,1.64,5.16,WARNING,WARNING
2026-02-13,NARS,BR,Americas,2700,3070,3450.0,-12.05,-21.74,15,16,30.0,-6.25,-50.7,319,291,403.0,9.62,-20.93,16169,17152,20504.0,-5.73,-21.14,32.37,32.12,32.1,0.25,0.27,WARNING,WARNING
2026-02-13,NARS,CA,Americas,1439,1586,1696.0,-9.27,-15.14,9,18,18.0,-50.0,-49.6,204,151,187.0,35.1,8.92,4174,3955,4487.0,5.54,-6.98,38.59,47.38,44.75,-8.78,-6.16,NORMAL,WARNING
2026-02-13,NARS,DE,EMEA,834,934,975.0,-10.71,-14.44,13,12,14.0,8.33,-7.14,193,219,213.0,-11.87,-9.33,3670,3754,3929.0,-2.24,-6.6,25.75,26.37,27.36,-0.62,-1.62,NORMAL,NORMAL
2026-02-13,NARS,ES,EMEA,1358,1351,1473.0,0.52,-7.78,9,7,17.0,28.57,-46.61,177,193,306.0,-8.29,-42.16,4450,4371,5997.0,1.81,-25.79,32.29,31.51,27.74,0.77,4.55,NORMAL,WARNING
2026-02-13,NARS,EU,EMEA,586,724,644.0,-19.06,-8.99,2,2,3.0,0.0,-39.13,50,88,104.0,-43.18,-51.99,1977,2458,2433.0,-19.57,-18.74,32.59,32.72,30.08,-0.13,2.51,NORMAL,WARNING
2026-02-13,NARS,FR,EMEA,1179,1503,1296.0,-21.56,-9.03,27,28,31.0,-3.57,-12.5,407,421,350.0,-3.33,16.43,5788,6775,6050.0,-14.57,-4.33,28.26,26.04,26.68,2.23,1.59,NORMAL,NORMAL
2026-02-13,NARS,HK,CN,2883,4023,3582.0,-28.34,-19.51,5,2,5.0,150.0,-5.41,83,132,131.0,-37.12,-36.78,5780,7430,7043.0,-22.21,-17.93,53.14,60.97,57.43,-7.83,-4.29,NORMAL,NORMAL
2026-02-13,NARS,IE,EMEA,172,167,177.0,2.99,-2.67,1,0,1.0,,-12.5,5,12,21.0,-58.33,-76.19,694,636,694.0,9.12,0.0,31.12,28.57,27.26,2.55,3.86,NORMAL,NORMAL
2026-02-13,NARS,IT,EMEA,619,768,988.0,-19.4,-37.38,10,4,13.0,150.0,-23.91,134,183,268.0,-26.78,-50.03,2617,3050,4299.0,-14.2,-39.12,30.32,28.68,24.77,1.64,5.55,WARNING,WARNING
2026-02-13,NARS,JP,JP,36042,23824,26775.0,51.28,34.61,710,179,292.0,296.65,143.15,3056,1109,1578.0,175.56,93.63,117159,63632,75472.0,84.12,55.24,44.22,55.93,54.43,-11.72,-10.22,ALERT,ALERT
2026-02-13,NARS,MY,APAC,359,201,208.0,78.61,72.24,0,0,0.0,,,0,0,0.0,,,1306,600,624.0,117.67,109.29,26.07,31.9,31.24,-5.83,-5.17,ALERT,NORMAL
2026-02-13,NARS,TH,APAC,351,338,331.0,3.85,5.95,5,3,5.0,66.67,9.38,47,56,66.0,-16.07,-28.94,1699,1712,1759.0,-0.76,-3.39,22.5,20.6,22.81,1.9,-0.32,NORMAL,NORMAL
2026-02-13,NARS,TW,APAC,1727,2102,2100.0,-17.84,-17.75,17,14,26.0,21.43,-33.52,168,167,179.0,0.6,-6.29,11698,13164,14628.0,-11.14,-20.03,17.69,15.56,16.26,2.13,1.43,NORMAL,WARNING
2026-02-13,NARS,UK,EMEA,4358,4459,5936.0,-2.27,-26.58,65,78,99.0,-16.67,-34.44,613,664,896.0,-7.68,-31.58,16946,17872,24800.0,-5.18,-31.67,34.24,33.89,36.74,0.35,-2.5,WARNING,WARNING
2026-02-13,NARS,US,Americas,26704,26546,27993.0,0.6,-4.61,292,296,311.0,-1.35,-6.07,2551,2703,2778.0,-5.62,-8.16,61062,63220,64226.0,-3.41,-4.93,52.09,48.18,50.0,3.9,2.09,NORMAL,NORMAL
2026-02-13,bShi,BE,EMEA,296,299,311.0,-1.0,-4.95,3,4,4.0,-25.0,-27.59,42,47,46.0,-10.64,-8.41,1549,1650,1606.0,-6.12,-3.57,21.33,21.97,22.71,-0.64,-1.39,NORMAL,WARNING
2026-02-13,bShi,BR,Americas,3813,3904,3766.0,-2.33,1.24,11,24,11.0,-54.17,2.67,147,178,100.0,-17.42,47.21,12941,13299,12168.0,-2.69,6.35,46.86,48.88,48.64,-2.02,-1.78,NORMAL,NORMAL
2026-02-13,bShi,CA,Americas,2256,1941,2306.0,16.23,-2.17,42,23,40.0,82.61,5.76,280,222,300.0,26.13,-6.62,6665,5514,6901.0,20.87,-3.43,39.58,39.86,40.1,-0.28,-0.52,NORMAL,NORMAL
2026-02-13,bShi,DE,EMEA,3794,4023,3006.0,-5.69,26.2,19,14,14.0,35.71,40.0,159,193,140.0,-17.62,13.92,7852,8191,7087.0,-4.14,10.79,28.18,28.74,27.03,-0.56,1.15,ALERT,ALERT
2026-02-13,bShi,ES,EMEA,1180,1392,1415.0,-15.23,-16.59,5,10,7.0,-50.0,-30.0,97,90,109.0,7.78,-11.01,4608,5236,5213.0,-11.99,-11.61,22.68,24.34,25.15,-1.65,-2.47,NORMAL,WARNING
2026-02-13,bShi,FR,EMEA,991,1137,1168.0,-12.84,-15.15,12,13,15.0,-7.69,-21.5,146,137,164.0,6.57,-10.9,4039,4627,4915.0,-12.71,-17.83,27.84,28.1,27.48,-0.26,0.36,NORMAL,WARNING
2026-02-13,bShi,HK,CN,8691,9903,10510.0,-12.24,-17.31,19,15,22.0,26.67,-15.29,193,228,250.0,-15.35,-22.89,11590,13916,14448.0,-16.71,-19.78,76.04,75.15,75.67,0.89,0.38,NORMAL,NORMAL
2026-02-13,bShi,IT,EMEA,1498,1718,1859.0,-12.81,-19.43,28,37,24.0,-24.32,18.79,159,269,247.0,-40.89,-35.52,5545,6547,6704.0,-15.3,-17.29,31.43,29.51,27.58,1.91,3.85,NORMAL,NORMAL
2026-02-13,bShi,JP,JP,27032,34038,34137.0,-20.58,-20.81,161,183,207.0,-12.02,-22.22,403,402,524.0,0.25,-23.11,63633,72790,83180.0,-12.58,-23.5,34.88,38.52,33.09,-3.64,1.79,WARNING,WARNING
2026-02-13,bShi,MY,APAC,346,354,365.0,-2.26,-5.24,1,3,2.0,-66.67,-50.0,327,206,278.0,58.74,17.75,1712,1566,1766.0,9.32,-3.07,23.57,22.64,21.87,0.93,1.7,NORMAL,WARNING
2026-02-13,bShi,TH,APAC,373,417,346.0,-10.55,7.71,2,4,2.0,-50.0,-17.65,30,39,25.0,-23.08,21.39,1355,1775,1383.0,-23.66,-2.02,23.83,21.57,24.29,2.26,-0.46,NORMAL,NORMAL
2026-02-13,bShi,TW,APAC,3531,4454,3760.0,-20.72,-6.08,5,6,22.0,-16.67,-76.82,208,300,347.0,-30.67,-40.06,19077,22138,21496.0,-13.83,-11.25,15.89,15.95,15.24,-0.06,0.66,NORMAL,WARNING
2026-02-13,bShi,UK,EMEA,1152,1395,1421.0,-17.42,-18.95,19,23,20.0,-17.39,-6.34,146,162,169.0,-9.88,-13.61,4405,5224,5319.0,-15.68,-17.19,28.85,28.0,26.33,0.85,2.52,NORMAL,NORMAL
2026-02-13,bShi,US,Americas,17037,15498,19632.0,9.93,-13.22,235,184,583.0,27.72,-59.72,2690,2224,4672.0,20.95,-42.43,47534,41807,65247.0,13.7,-27.15,36.35,37.97,37.25,-1.62,-0.89,NORMAL,WARNING
2026-02-12,CPB,CA,Americas,821,865,1035.0,-5.09,-20.71,1,1,2.0,0.0,-53.33,22,49,45.0,-55.1,-51.57,1612,1743,2081.0,-7.52,-22.55,55.72,54.72,51.83,1.0,3.89,WARNING,WARNING
2026-02-12,CPB,DE,EMEA,111,93,112.0,19.35,-0.64,0,0,0.0,,-100.0,0,1,2.0,-100.0,-100.0,220,249,250.0,-11.65,-12.15,60.98,55.65,52.23,5.32,8.75,NORMAL,WARNING
2026-02-12,CPB,ES,EMEA,163,149,215.0,9.4,-24.14,0,0,0.0,,-100.0,4,5,2.0,-20.0,133.33,256,199,303.0,28.64,-15.51,59.32,48.17,48.9,11.15,10.42,WARNING,WARNING
2026-02-12,CPB,FR,EMEA,131,137,153.0,-4.38,-14.54,1,0,0.0,,600.0,6,0,2.0,,281.82,323,307,343.0,5.21,-5.87,38.22,52.1,49.8,-13.88,-11.58,NORMAL,ALERT
2026-02-12,CPB,HK,CN,7329,5087,5078.0,44.07,44.32,6,9,13.0,-33.33,-53.33,180,162,215.0,11.11,-16.39,17209,12734,14027.0,35.14,22.69,54.96,54.86,49.81,0.1,5.15,ALERT,WARNING
2026-02-12,CPB,ID,APAC,853,687,613.0,24.16,39.25,3,0,1.0,,200.0,42,14,25.0,200.0,69.94,2082,1889,1759.0,10.22,18.33,55.89,50.89,51.11,5.0,4.78,ALERT,ALERT
2026-02-12,CPB,IT,EMEA,185,294,230.0,-37.07,-19.57,0,0,0.0,,-100.0,3,13,5.0,-76.92,-38.24,311,591,339.0,-47.38,-8.22,45.54,44.06,46.06,1.48,-0.52,NORMAL,WARNING
2026-02-12,CPB,MY,APAC,162,225,192.0,-28.0,-15.81,2,4,4.0,-50.0,-46.15,10,15,22.0,-33.33,-54.25,650,880,917.0,-26.14,-29.11,37.56,41.61,34.28,-4.04,3.29,NORMAL,WARNING
2026-02-12,CPB,TH,APAC,224,233,233.0,-3.86,-3.98,2,2,1.0,0.0,180.0,26,18,22.0,44.44,18.95,976,949,997.0,2.85,-2.06,15.89,15.82,13.15,0.07,2.74,NORMAL,ALERT
2026-02-12,CPB,TW,APAC,1343,1304,1603.0,2.99,-16.23,2,12,14.0,-83.33,-85.71,62,55,94.0,12.73,-33.84,8039,7756,11275.0,3.65,-28.7,22.47,22.31,22.2,0.16,0.27,NORMAL,WARNING
2026-02-12,CPB,UK,EMEA,446,230,266.0,93.91,67.49,1,1,1.0,0.0,16.67,5,4,8.0,25.0,-40.68,650,405,534.0,60.49,21.79,67.33,55.76,55.86,11.58,11.47,ALERT,NORMAL
2026-02-12,CPB,US,Americas,5823,6225,5088.0,-6.46,14.45,100,126,103.0,-20.63,-2.64,793,1039,743.0,-23.68,6.79,16535,18783,14697.0,-11.97,12.51,42.15,40.83,43.26,1.32,-1.11,NORMAL,NORMAL
2026-02-12,CPB,VN,APAC,428,416,481.0,2.88,-11.1,0,0,0.0,,,3,1,2.0,200.0,31.25,1365,1316,1481.0,3.72,-7.83,33.98,37.95,35.6,-3.97,-1.61,NORMAL,NORMAL
2026-02-12,DE,US,Americas,6590,10417,7367.0,-36.74,-10.55,82,104,126.0,-21.15,-34.7,802,848,914.0,-5.42,-12.21,15886,22703,19164.0,-30.03,-17.1,45.8,48.01,44.47,-2.21,1.33,NORMAL,WARNING
2026-02-12,IPSA,JP,JP,19869,12480,14852.0,59.21,33.78,530,696,622.0,-23.85,-14.83,2562,2579,2356.0,-0.66,8.74,76370,66776,68030.0,14.37,12.26,41.16,30.8,34.57,10.36,6.59,ALERT,NORMAL
2026-02-12,NARS,BE,EMEA,429,416,609.0,3.13,-29.52,8,12,14.0,-33.33,-44.55,121,162,221.0,-25.31,-45.21,2232,2412,3416.0,-7.46,-34.65,24.0,23.43,19.57,0.57,4.43,WARNING,WARNING
2026-02-12,NARS,BR,Americas,3070,3680,3375.0,-16.58,-9.04,16,29,33.0,-44.83,-51.09,291,499,429.0,-41.68,-32.12,17152,22534,20863.0,-23.88,-17.79,32.12,33.22,30.31,-1.11,1.81,NORMAL,WARNING
